,temp_norm,Location,forecast_day,latitude,longitude,name,State
132,12.279,US_IN,8,40.551217,-85.602364,Indiana,IN
133,8.60433333333333,US_IN,9,40.551217,-85.602364,Indiana,IN
134,4.989000000000001,US_IN,10,40.551217,-85.602364,Indiana,IN
135,8.078999999999997,US_IA,0,41.878003,-93.097702,Iowa,IA
136,6.971666666666668,US_IA,1,41.878003,-93.097702,Iowa,IA
137,10.54611111111111,US_IA,2,41.878003,-93.097702,Iowa,IA
138,11.369666666666667,US_IA,5,41.878003,-93.097702,Iowa,IA
139,9.703666666666667,US_IA,6,41.878003,-93.097702,Iowa,IA
140,12.066999999999997,US_IA,7,41.878003,-93.097702,Iowa,IA
141,10.837333333333337,US_IA,8,41.878003,-93.097702,Iowa,IA
142,9.470666666666673,US_IA,9,41.878003,-93.097702,Iowa,IA
143,5.783999999999995,US_IA,10,41.878003,-93.097702,Iowa,IA
144,8.239666666666675,US_KS,0,39.011902,-98.484246,Kansas,KS
145,8.725000000000009,US_KS,1,39.011902,-98.484246,Kansas,KS
146,10.255555555555553,US_KS,2,39.011902,-98.484246,Kansas,KS
147,10.05166666666667,US_KS,5,39.011902,-98.484246,Kansas,KS
148,7.549000000000007,US_KS,6,39.011902,-98.484246,Kansas,KS
149,7.486666666666661,US_KS,7,39.011902,-98.484246,Kansas,KS
150,6.713000000000001,US_KS,8,39.011902,-98.484246,Kansas,KS
151,7.459999999999997,US_KS,9,39.011902,-98.484246,Kansas,KS
152,6.168666666666663,US_KS,10,39.011902,-98.484246,Kansas,KS
153,5.749000000000002,US_KY,0,37.839333,-84.270018,Kentucky,KY
154,4.4658333333333395,US_KY,1,37.839333,-84.270018,Kentucky,KY
155,3.588888888888885,US_KY,2,37.839333,-84.270018,Kentucky,KY
156,7.998999999999999,US_KY,5,37.839333,-84.270018,Kentucky,KY
157,9.047333333333334,US_KY,6,37.839333,-84.270018,Kentucky,KY
158,10.366999999999994,US_KY,7,37.839333,-84.270018,Kentucky,KY
159,10.80466666666667,US_KY,8,37.839333,-84.270018,Kentucky,KY
160,6.576333333333327,US_KY,9,37.839333,-84.270018,Kentucky,KY
161,3.7349999999999994,US_KY,10,37.839333,-84.270018,Kentucky,KY
162,1.897000000000002,US_LA,0,31.244823,-92.145024,Louisiana,LA
163,3.570000000000004,US_LA,1,31.244823,-92.145024,Louisiana,LA
164,4.350000000000001,US_LA,2,31.244823,-92.145024,Louisiana,LA
165,-0.2393333333333274,US_LA,5,31.244823,-92.145024,Louisiana,LA
166,0.1059999999999981,US_LA,6,31.244823,-92.145024,Louisiana,LA
167,1.1533333333333324,US_LA,7,31.244823,-92.145024,Louisiana,LA
168,2.6333333333333364,US_LA,8,31.244823,-92.145024,Louisiana,LA
169,2.0613333333333337,US_LA,9,31.244823,-92.145024,Louisiana,LA
170,0.7170000000000023,US_LA,10,31.244823,-92.145024,Louisiana,LA
171,7.045999999999996,US_ME,0,45.253783,-69.445469,Maine,ME
